ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status
denovo3301,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.54,Published
denovo4477,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.54,Published
denovo1319,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo2866,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo3568,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo4083,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo6882,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo8184,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.55,Published
denovo1077,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.61,Published
denovo7519,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.61,Published
denovo1373,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.65,Published
denovo19605,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.83,Published
denovo113,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.85,Published
denovo1276,Arthropoda,Copepoda,Calanoida,Diaptomidae,Tropodiaptomus,,97.95,Published
denovo18969,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,90.35,Published
denovo13277,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,90.46,Published
denovo13911,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,90.49,Published
denovo11872,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,90.74,Published
denovo16162,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,90.77,Published
denovo14033,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.1,Published
denovo17668,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.38,Published
denovo6364,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.39,Published
denovo7445,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.52,Published
denovo17678,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.79,Published
denovo3105,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.81,Published
denovo9334,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,91.81,Published
denovo12730,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92,Published
denovo13938,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.02,Published
denovo2544,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.08,Published
denovo10016,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.31,Published
denovo14016,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.33,Published
denovo20472,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.33,Published
denovo22211,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.33,Published
denovo23388,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.33,Published
denovo17934,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.38,Published
denovo16933,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.4,Published
denovo19433,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.4,Published
denovo1960,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.4,Published
denovo9749,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.59,Published
denovo19012,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.63,Published
denovo1490,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.64,Published
denovo1382,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.69,Published
denovo19005,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.94,Published
denovo13890,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.96,Published
denovo7517,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,92.98,Published
denovo25250,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.17,Published
denovo23936,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.21,Published
denovo7521,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.25,Published
denovo23922,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.26,Published
denovo12916,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.27,Published
denovo14571,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.53,Published
denovo14041,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.55,Published
denovo20795,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.55,Published
denovo23937,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.56,Published
denovo23931,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.57,Published
denovo6163,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.57,Published
denovo18515,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.6,Published
denovo25247,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.73,Published
denovo20915,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.81,Published
denovo12727,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.85,Published
denovo4819,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.85,Published
denovo7448,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.86,Published
denovo16012,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.87,Published
denovo23763,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.87,Published
denovo11912,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,93.94,Published
denovo25255,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.1,Published
denovo26057,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.13,Published
denovo24878,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.15,Published
denovo7829,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.15,Published
denovo11874,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo13904,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo13912,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo14022,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo23881,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo9037,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.17,Published
denovo2708,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.28,Published
denovo23994,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.31,Published
denovo1010,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.36,Published
denovo5754,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.38,Published
denovo6909,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.43,Published
denovo10956,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.44,Published
denovo21492,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.44,Published
denovo15553,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.48,Published
denovo18966,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.48,Published
denovo19006,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.48,Published
denovo8643,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.59,Published
denovo12731,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.72,Published
denovo17936,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.74,Published
denovo23760,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.74,Published
denovo14761,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.77,Published
denovo20471,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.77,Published
denovo10241,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo14017,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo17812,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo17950,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo19706,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo21441,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo22279,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo23761,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo7329,Arthropoda,Copepoda,Calanoida,Diaptomidae,,,94.79,Published
denovo20917,Arthropoda,Copepoda,Calanoida,,,,87.32,Published
denovo19656,Arthropoda,Copepoda,Calanoida,,,,87.43,Published
denovo13913,Arthropoda,Copepoda,Calanoida,,,,88.34,Published
denovo15285,Arthropoda,Copepoda,Calanoida,,,,88.62,Published
denovo13280,Arthropoda,Copepoda,Calanoida,,,,88.92,Published
denovo10867,Arthropoda,Copepoda,Calanoida,,,,89.18,Published
denovo13906,Arthropoda,Copepoda,Calanoida,,,,89.26,Published
denovo25253,Arthropoda,Copepoda,Calanoida,,,,89.54,Published
denovo13727,Arthropoda,Copepoda,Calanoida,,,,89.57,Published
denovo13907,Arthropoda,Copepoda,Calanoida,,,,89.57,Published
denovo6910,Arthropoda,Copepoda,Calanoida,,,,89.57,Published
denovo5177,Arthropoda,Copepoda,Calanoida,,,,89.74,Published
denovo23759,Arthropoda,Copepoda,Calanoida,,,,89.77,Published
denovo5756,Arthropoda,Copepoda,Cyclopoida,,,,85.07,Private
denovo17446,Arthropoda,Copepoda,Cyclopoida,,,,85.11,Published
denovo16713,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo18358,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo19424,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo22587,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo2516,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo25742,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo4300,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo8694,Arthropoda,Copepoda,Cyclopoida,,,,85.12,Private
denovo7069,Arthropoda,Copepoda,Cyclopoida,,,,85.26,Published
denovo11655,Arthropoda,Copepoda,Cyclopoida,,,,85.42,Private
denovo12732,Arthropoda,Copepoda,Cyclopoida,,,,85.42,Private
denovo14765,Arthropoda,Copepoda,Cyclopoida,,,,85.42,Private
denovo15667,Arthropoda,Copepoda,Cyclopoida,,,,85.42,Private
denovo15668,Arthropoda,Copepoda,Cyclopoida,,,,85.42,Private
denovo14026,Arthropoda,Copepoda,Cyclopoida,,,,85.58,Published
denovo20068,Arthropoda,Copepoda,Cyclopoida,,,,85.58,Published
denovo22702,Arthropoda,Copepoda,Cyclopoida,,,,85.58,Published
denovo19782,Arthropoda,Copepoda,Cyclopoida,,,,85.71,Private
denovo17448,Arthropoda,Copepoda,Cyclopoida,,,,85.9,Published
denovo15890,Arthropoda,Copepoda,Cyclopoida,,,,86.01,Private
denovo17,Arthropoda,Copepoda,Cyclopoida,,,,86.01,Private
denovo20069,Arthropoda,Copepoda,Cyclopoida,,,,86.22,Published
denovo7992,Arthropoda,Copepoda,Cyclopoida,,,,86.23,Private
denovo10019,Arthropoda,Copepoda,Cyclopoida,,,,86.31,Private
denovo4969,Arthropoda,Copepoda,Cyclopoida,,,,86.31,Private
denovo10018,Arthropoda,Copepoda,Cyclopoida,,,,86.86,Published
denovo3867,Arthropoda,Copepoda,Cyclopoida,,,,87.06,Published
denovo21103,Arthropoda,Copepoda,,,,,76.21,Private
denovo4552,Arthropoda,Copepoda,,,,,77.49,Private
denovo9763,Arthropoda,Copepoda,,,,,77.68,Published
denovo5718,Arthropoda,Copepoda,,,,,78.18,Published
denovo4817,Arthropoda,Copepoda,,,,,78.31,Published
denovo5916,Arthropoda,Copepoda,,,,,78.45,Private
denovo17930,Arthropoda,Copepoda,,,,,78.49,Private
denovo21475,Arthropoda,Copepoda,,,,,78.55,Published
denovo14720,Arthropoda,Copepoda,,,,,78.6,Published
denovo9129,Arthropoda,Copepoda,,,,,78.75,Published
denovo18952,Arthropoda,Copepoda,,,,,78.86,Private
denovo23699,Arthropoda,Copepoda,,,,,78.87,Private
denovo21473,Arthropoda,Copepoda,,,,,78.91,Published
denovo22254,Arthropoda,Copepoda,,,,,78.91,Published
denovo8551,Arthropoda,Copepoda,,,,,78.97,Published
denovo17018,Arthropoda,Copepoda,,,,,79.08,Private
denovo6355,Arthropoda,Copepoda,,,,,79.17,Early-Release
denovo22390,Arthropoda,Copepoda,,,,,79.28,Private
denovo22193,Arthropoda,Copepoda,,,,,79.35,Published
denovo21716,Arthropoda,Copepoda,,,,,79.52,Early-Release
denovo4332,Arthropoda,Copepoda,,,,,79.56,Published
denovo10933,Arthropoda,Copepoda,,,,,79.57,Private
denovo1998,Arthropoda,Copepoda,,,,,79.67,Private
denovo13883,Arthropoda,Copepoda,,,,,79.71,Published
denovo17019,Arthropoda,Copepoda,,,,,79.71,Published
denovo19921,Arthropoda,Copepoda,,,,,79.71,Published
denovo1526,Arthropoda,Copepoda,,,,,79.75,Private
denovo18150,Arthropoda,Copepoda,,,,,80.06,Private
denovo17342,Arthropoda,Copepoda,,,,,80.07,Published
denovo25594,Arthropoda,Copepoda,,,,,80.11,Private
denovo20460,Arthropoda,Copepoda,,,,,80.22,Private
denovo25563,Arthropoda,Copepoda,,,,,80.38,Private
denovo2550,Arthropoda,Copepoda,,,,,80.43,Published
denovo3170,Arthropoda,Copepoda,,,,,80.43,Published
denovo8999,Arthropoda,Copepoda,,,,,80.43,Private
denovo18279,Arthropoda,Copepoda,,,,,80.44,Private
denovo5205,Arthropoda,Copepoda,,,,,80.48,Private
denovo18955,Arthropoda,Copepoda,,,,,80.5,Private
denovo21474,Arthropoda,Copepoda,,,,,80.54,Private
denovo9797,Arthropoda,Copepoda,,,,,80.54,Private
denovo3522,Arthropoda,Copepoda,,,,,80.59,Published
denovo13885,Arthropoda,Copepoda,,,,,80.65,Private
denovo20408,Arthropoda,Copepoda,,,,,80.65,Private
denovo21096,Arthropoda,Copepoda,,,,,80.65,Private
denovo24022,Arthropoda,Copepoda,,,,,80.65,Private
denovo6161,Arthropoda,Copepoda,,,,,80.65,Private
denovo1414,Arthropoda,Copepoda,,,,,80.66,Published
denovo23885,Arthropoda,Copepoda,,,,,80.73,Published
denovo16,Arthropoda,Copepoda,,,,,80.8,Published
denovo23886,Arthropoda,Copepoda,,,,,81.08,Private
denovo13884,Arthropoda,Copepoda,,,,,81.18,Private
denovo22194,Arthropoda,Copepoda,,,,,81.18,Private
denovo22195,Arthropoda,Copepoda,,,,,81.18,Private
denovo18954,Arthropoda,Copepoda,,,,,81.45,Private
denovo6723,Arthropoda,Copepoda,,,,,81.52,Private
denovo20070,Arthropoda,Copepoda,,,,,81.55,Private
denovo25916,Arthropoda,Copepoda,,,,,81.55,Private
denovo378,Arthropoda,Copepoda,,,,,81.68,Private
denovo13886,Arthropoda,Copepoda,,,,,81.72,Private
denovo2056,Arthropoda,Copepoda,,,,,81.72,Private
denovo7432,Arthropoda,Copepoda,,,,,81.72,Private
denovo11567,Arthropoda,Copepoda,,,,,82.26,Private
denovo12999,Arthropoda,Copepoda,,,,,82.26,Private
denovo8452,Arthropoda,Copepoda,,,,,82.26,Private
denovo11137,Arthropoda,Copepoda,,,,,82.61,Private
denovo11863,Arthropoda,Copepoda,,,,,82.8,Private
denovo9764,Arthropoda,Copepoda,,,,,82.8,Private
denovo5972,Arthropoda,Copepoda,,,,,82.82,Private
denovo11474,Arthropoda,Copepoda,,,,,83.04,Private
denovo24098,Arthropoda,Copepoda,,,,,83.04,Private
denovo24884,Arthropoda,Copepoda,,,,,83.04,Private
denovo11195,Arthropoda,Copepoda,,,,,83.28,Private
denovo26066,Arthropoda,Copepoda,,,,,83.33,Private
denovo11633,Arthropoda,Copepoda,,,,,83.63,Private
denovo25259,Arthropoda,Copepoda,,,,,83.63,Private
denovo22703,Arthropoda,Copepoda,,,,,83.78,Private
denovo4929,Arthropoda,Copepoda,,,,,83.86,Private
denovo14695,Arthropoda,Copepoda,,,,,83.88,Private
denovo20041,Arthropoda,Copepoda,,,,,83.93,Private
denovo20067,Arthropoda,Copepoda,,,,,83.93,Private
denovo20798,Arthropoda,Copepoda,,,,,83.93,Private
denovo25138,Arthropoda,Copepoda,,,,,83.97,Private
denovo21718,Arthropoda,Copepoda,,,,,84.23,Private
denovo23700,Arthropoda,Copepoda,,,,,84.54,Private
denovo2971,Arthropoda,Copepoda,,,,,84.54,Private
denovo21773,Arthropoda,Copepoda,,,,,84.62,Published
denovo25261,Arthropoda,Copepoda,,,,,84.62,Published
denovo23817,Arthropoda,Insecta,Coleoptera,,,,85.83,Private
denovo11251,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,97.74,Private
denovo14676,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo15283,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo1621,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo25212,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo3054,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo336,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo506,Arthropoda,Insecta,Diptera,Chironomidae,,,90,Published
denovo19365,Arthropoda,Insecta,Diptera,Chironomidae,,,90.05,Published
denovo10415,Arthropoda,Insecta,Diptera,Chironomidae,,,90.07,Published
denovo16156,Arthropoda,Insecta,Diptera,Chironomidae,,,90.07,Published
denovo867,Arthropoda,Insecta,Diptera,Chironomidae,,,90.09,Published
denovo10954,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo12147,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo1619,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo17420,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo18617,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo20868,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo22649,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo4955,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo502,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo5463,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Published
denovo6164,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo7909,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Private
denovo8849,Arthropoda,Insecta,Diptera,Chironomidae,,,90.1,Early-Release
denovo13036,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo15660,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo19602,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo21105,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Private
denovo25121,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo25204,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo25214,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo6732,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Published
denovo7934,Arthropoda,Insecta,Diptera,Chironomidae,,,90.11,Private
denovo15656,Arthropoda,Insecta,Diptera,Chironomidae,,,90.12,Published
denovo22663,Arthropoda,Insecta,Diptera,Chironomidae,,,90.12,Private
denovo6883,Arthropoda,Insecta,Diptera,Chironomidae,,,90.12,Published
denovo18114,Arthropoda,Insecta,Diptera,Chironomidae,,,90.13,Private
denovo11159,Arthropoda,Insecta,Diptera,Chironomidae,,,90.14,Published
denovo8932,Arthropoda,Insecta,Diptera,Chironomidae,,,90.14,Published
denovo930,Arthropoda,Insecta,Diptera,Chironomidae,,,90.14,Published
denovo10216,Arthropoda,Insecta,Diptera,Chironomidae,,,90.15,Published
denovo1071,Arthropoda,Insecta,Diptera,Chironomidae,,,90.15,Published
denovo22262,Arthropoda,Insecta,Diptera,Chironomidae,,,90.15,Published
denovo17406,Arthropoda,Insecta,Diptera,Chironomidae,,,90.16,Private
denovo5180,Arthropoda,Insecta,Diptera,Chironomidae,,,90.16,Private
denovo8841,Arthropoda,Insecta,Diptera,Chironomidae,,,90.16,Private
denovo101,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo10957,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo12297,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo13272,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Private
denovo16017,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Private
denovo1832,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo25095,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Private
denovo25216,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Private
denovo334,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo5287,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo8925,Arthropoda,Insecta,Diptera,Chironomidae,,,90.18,Published
denovo20040,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo20874,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo22213,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo424,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo767,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo865,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Early-Release
denovo9484,Arthropoda,Insecta,Diptera,Chironomidae,,,90.2,Published
denovo1856,Arthropoda,Insecta,Diptera,Chironomidae,,,90.21,Published
denovo5454,Arthropoda,Insecta,Diptera,Chironomidae,,,90.21,Published
denovo9228,Arthropoda,Insecta,Diptera,Chironomidae,,,90.21,Published
denovo14735,Arthropoda,Insecta,Diptera,Chironomidae,,,90.22,Private
denovo7066,Arthropoda,Insecta,Diptera,Chironomidae,,,90.22,Published
denovo23771,Arthropoda,Insecta,Diptera,Chironomidae,,,90.24,Private
denovo4372,Arthropoda,Insecta,Diptera,Chironomidae,,,90.24,Published
denovo11182,Arthropoda,Insecta,Diptera,Chironomidae,,,90.26,Published
denovo1262,Arthropoda,Insecta,Diptera,Chironomidae,,,90.26,Published
denovo16029,Arthropoda,Insecta,Diptera,Chironomidae,,,90.26,Published
denovo1817,Arthropoda,Insecta,Diptera,Chironomidae,,,90.26,Private
denovo8746,Arthropoda,Insecta,Diptera,Chironomidae,,,90.26,Published
denovo20850,Arthropoda,Insecta,Diptera,Chironomidae,,,90.27,Published
denovo40,Arthropoda,Insecta,Diptera,Chironomidae,,,90.27,Published
denovo10265,Arthropoda,Insecta,Diptera,Chironomidae,,,90.28,Published
denovo3837,Arthropoda,Insecta,Diptera,Chironomidae,,,90.28,Published
denovo4197,Arthropoda,Insecta,Diptera,Chironomidae,,,90.28,Private
denovo4966,Arthropoda,Insecta,Diptera,Chironomidae,,,90.28,Published
denovo14754,Arthropoda,Insecta,Diptera,Chironomidae,,,90.29,Private
denovo15025,Arthropoda,Insecta,Diptera,Chironomidae,,,90.3,Published
denovo23848,Arthropoda,Insecta,Diptera,Chironomidae,,,90.31,Published
denovo25115,Arthropoda,Insecta,Diptera,Chironomidae,,,90.31,Published
denovo3053,Arthropoda,Insecta,Diptera,Chironomidae,,,90.31,Published
denovo105,Arthropoda,Insecta,Diptera,Chironomidae,,,90.32,Published
denovo1844,Arthropoda,Insecta,Diptera,Chironomidae,,,90.32,Published
denovo940,Arthropoda,Insecta,Diptera,Chironomidae,,,90.32,Published
denovo20893,Arthropoda,Insecta,Diptera,Chironomidae,,,90.33,Private
denovo10049,Arthropoda,Insecta,Diptera,Chironomidae,,,90.34,Early-Release
denovo11180,Arthropoda,Insecta,Diptera,Chironomidae,,,90.34,Published
denovo11891,Arthropoda,Insecta,Diptera,Chironomidae,,,90.34,Early-Release
denovo12356,Arthropoda,Insecta,Diptera,Chironomidae,,,90.34,Published
