"","K1_L_10","B1_S_8","U1_L_5","M1_L_4","K1_L_12","B1_S_1","U1_L_7","B1_S_6","U2_L_7","K1_L_1","B1_L_1","K1_S_16","K1_S_18","M1_S_6","K1_S_3","U1_L_3","S1_L_1","B1_S_7","K1_L_9","K1_L_19","U2_S_7","U2_L_2","K1_S_6","U2_L_5","S1_S_5","K1_S_5","B1_S_5","U2_S_2","U2_S_9","B1_L_3","B1_L_9","K1_S_4","K1_S_1","B1_L_7","M1_S_8","M1_L_1","B1_S_4","U1_L_1","K1_L_8","B1_L_4","K1_L_16","K1_L_11","U2_L_10","K1_L_3","U2_S_10","M1_S_3","K1_S_7","S1_L_9","S1_L_4","K1_S_11","K1_L_2","K1_S_2","S1_S_6","M1_S_1","K1_S_10","M1_L_8","K1_S_17","M1_L_6","M1_L_9","K1_L_20","K1_L_17","U1_L_2","M1_S_9","K1_S_14","S1_S_7","M1_S_7","S1_L_5","K1_S_15","B1_L_8","M1_S_2","S1_S_1","B1_L_5","B1_S_2","S1_L_8","K1_S_19","S1_S_8","U2_L_3","U2_L_1","M1_S_10","K1_L_4","K1_L_7","K1_S_20","S1_L_6","U2_S_4","B1_S_9","U2_L_6","K1_S_8","S1_S_10","K1_S_12","U2_L_4","U2_S_8","U2_S_5","S1_S_9","K1_S_13","B1_S_3","K1_S_9","S1_L_2","B1_L_6","K1_L_6","S1_L_3","M1_L_10","K1_L_18","K1_L_15","S1_L_10","U2_S_1","K1_L_5","B1_L_2","M1_L_7","U2_L_9"
"S1_L_2",0.932996490145408,0.549181791133591,0.898486343072894,0.878346995259859,0.964805200668141,0.889457300215513,0.914879846924419,0.800108821881319,0.976371871275328,0.888582564882593,0.857636338909289,0.12366690057758,0.534261733414206,0.459945466806094,0.0903100739918272,0.968615133175004,0.392176231292951,0.427950104201275,0.96097551168121,0.162487832217339,0.0910648839419031,0.0604437911241775,0.1408706939787,0.993339212177769,0.809059660027311,0.191921332190429,0.102463692709332,0.959311462229098,0.142381766805473,0.872215003327734,0.527692989571748,0.588158123622869,0.350924079244781,0.0681590815908159,0.328725936689645,0.918251540541739,0.768075057846524,0.783549551959342,0.638497890124569,0.833891225931514,0.909295954405924,0.819694832338972,0.971460541949773,0.866622655254052,0.988269794721408,0.260104455432638,0.946422102312811,0.0894798836529139,0.91867697494623,0.392090033625363,0.995099874093987,0.04964194886896,0.670636156081362,0.351978132971165,0.115941615556506,0.100646601188733,0.491261770750776,0.735712850194943,0.39188886399283,0.497706290498308,0.474996417824903,0.954342820751482,0.928224768331588,0.35881010234887,0.297206777286459,0.338725632819319,0.176512419363031,0.71103782889821,0.216601399499262,0.208732358870968,0.21039388725463,0.455116881925168,0.149976063670636,0.157904877651139,0.368842158176944,0.213143058116361,0.309740322894379,0.0508718257351589,0.224584996848077,0.529643258714096,0.182501456054877,0.13185373969063,0.0558835692979137,0.0205841616070106,0.135380502015244,0.0229535850453133,0.895790988192843,0.122269337622459,0.636835556506964,0.242024613577511,0.227821265492498,0.00145224746296769,0.179271105643549,0.172574358974359,0.152433658019959,0.202758648342505,0,0.232050128465033,0.0254623471358078,0.093687686442165,0.387068748713962,0.259078512989809,0.20230409890766,0.117806048744117,0.222986602119031,0.687232267037552,0.295576648675476,0.149124061835417,0.0113754057982367
"B1_L_6",0.920450135816841,0.692899936707215,0.881793716260331,0.843127572016461,0.957203930434004,0.856966497807671,0.879657775541017,0.758276323032162,0.97120061336464,0.860482879614269,0.800610025129966,0.345776612054157,0.681756310561852,0.318084080966857,0.199353496993535,0.958114447353163,0.214356408423599,0.600356552498406,0.951226384886327,0.379893698063974,0.265665329477252,0.237331381140526,0.117676365085692,0.992620699775686,0.745920342423718,0.140656087737177,0.196347135564379,0.946149029430182,0.178004942970191,0.846523742736926,0.425186905416692,0.721704284283105,0.450918081832908,0.295507662930512,0.520988288751251,0.881996974281392,0.720940884584188,0.698101894358148,0.539550503745802,0.789674368946847,0.881907667510937,0.75198682609007,0.963208038476856,0.824211872695809,0.984759765781664,0.243722777350756,0.933575269783096,0.314861022456914,0.883613507413891,0.195311435191495,0.994487717195926,0.278178020074387,0.545423527932911,0.539703588143526,0.154481638890215,0.325024773229667,0.649171982092627,0.681243567586461,0.394298515630344,0.406930768514364,0.636682602540165,0.931572870124002,0.921832990150432,0.172888442429343,0.083315466746709,0.529129472445812,0.0803800919074694,0.633059818669908,0.0169994865461206,0.0404843493925316,0.182915998662068,0.278910323649686,0.369098827112667,0.376084410036903,0.186712918595705,0.0220080631799856,0.505167317676489,0.279183166552991,0.0399165074072568,0.424907547268087,0.183754379494745,0.226728382258223,0.232031741213711,0.241487858152383,0.101439715862244,0.253149066357211,0.862935033926224,0.127389633425305,0.492332495969405,0.448623817495231,0.436720284335319,0.231998785460224,0.0696312250472788,0.0692387547799577,0.371335765062968,0.0960718752392864,0.232050128465033,0,0.255540137084227,0.318688505669741,0.189612119194273,0.462998490972375,0.414537758155993,0.340195430029901,0.026856978006127,0.556070417235985,0.493493765603874,0.151429461525558,0.242427483528707
"K1_L_6",0.919994566693833,0.531660364925713,0.887667138167552,0.861682204523471,0.948766236051955,0.872576645031924,0.892261719647903,0.78885556031678,0.95924124874717,0.873249993060118,0.837876745494759,0.0992305371152686,0.519120238167568,0.456484544313904,0.0965253019741393,0.946156972376507,0.390456559826858,0.410752474756246,0.943374659280753,0.137942737480594,0.106092602254188,0.0734921352917581,0.145873577507889,0.977507436248788,0.797174054127908,0.195558054540343,0.10840330155116,0.938141417945579,0.161254696057575,0.859961423160047,0.522848276988404,0.57174060405212,0.350676120834176,0.0657609087486281,0.310581156272143,0.894404127452092,0.757818976269978,0.766854258155078,0.629859786434878,0.81993006993007,0.891073904233763,0.802295695570805,0.950986959628439,0.849168475924926,0.96285906945381,0.269003170727572,0.93005799118534,0.0804197994987469,0.895164102492572,0.389470187676466,0.974165769644779,0.0245962570558011,0.671397666595806,0.329661692547804,0.121337208226126,0.0909358218425492,0.472145351664383,0.726531317766115,0.390585836271719,0.494090299382694,0.455421247092095,0.926855895196507,0.926575844883667,0.357679585085964,0.314701045148284,0.323337015183339,0.193769986971456,0.700118155228853,0.24052603717966,0.232313760663724,0.213627312291072,0.462620610017432,0.135352825311747,0.133758516357937,0.367300673992823,0.236645641608934,0.298704246892044,0.0411786311880178,0.247815135476897,0.52441447658322,0.186006303466907,0.136592311343142,0.0794487161883839,0.0418939818827648,0.159614806481957,0.014277076054824,0.877640815875297,0.1463599643487,0.625528187158611,0.231139951675321,0.216575918533279,0.0264553897920994,0.202935494792185,0.189866608222672,0.142049810527238,0.206176929072486,0.0254623471358078,0.255540137084227,0,0.0844333554247398,0.403490521143439,0.242457814351125,0.177999944917238,0.101211683822692,0.245758434200361,0.673580187480777,0.283992905510419,0.153554854278819,0.0190697753400465
"S1_L_3",0.937778092172744,0.480305528704915,0.905408725783588,0.891201629712065,0.967571539372168,0.90094977027914,0.925802478081298,0.817257001342063,0.977976930663351,0.899486828600753,0.875979357260145,0.0307406176410271,0.463950823902962,0.514594092220284,0.177399327341354,0.971681769722815,0.458457295592138,0.348429538367937,0.964264518101541,0.0704114461020538,0.172605361028379,0.14716945198305,0.229229670513759,0.993246870453502,0.831254266741141,0.27358319127026,0.18846315581171,0.963418143833207,0.225757245587274,0.882559336532746,0.569427838152754,0.523433426265183,0.397372802960222,0.141442250149611,0.242626627555614,0.929421543809272,0.787581746733756,0.811606936416185,0.675878101509711,0.850530815945049,0.919079312797825,0.842425195788717,0.973927268662934,0.881911112003695,0.98891552910276,0.327918109193,0.95091919330498,0.0065993305451589,0.92925430210325,0.463736839982252,0.995234805938473,0.0996297594198041,0.712896034587584,0.267565558295137,0.204174686684632,0.00723477908214625,0.417074011205697,0.757928374655647,0.438910469540188,0.53639861943111,0.399374778037434,0.960284504378572,0.931012097513289,0.428879088363905,0.376103361980329,0.253175727203399,0.263359506195253,0.740684905845517,0.303597231728649,0.294740188104187,0.286918352359971,0.518582174053704,0.057255635478414,0.0652612632267918,0.437519819433304,0.299595486884112,0.223147717343199,0.0442282512712768,0.309175942381442,0.572107863637068,0.262195681365149,0.213061394647811,0.143335699530217,0.110656223572834,0.225121912009003,0.0718021278757983,0.907939257230323,0.211319599352666,0.685520335827368,0.152470197937685,0.137295623607597,0.0946572315252858,0.266511095859071,0.261137050260917,0.0598869746515966,0.286315241862426,0.093687686442165,0.318688505669741,0.0844333554247398,0,0.458370292718329,0.170104967152311,0.111230814161015,0.0249565786851172,0.308051055473736,0.729881621427717,0.208084663428175,0.234507543593306,0.0868140286036943
"M1_L_10",0.8918709951773,0.754759659863042,0.856027940312342,0.807030160710354,0.938951873174999,0.82830096791867,0.810598975729236,0.727939280815914,0.937135524527055,0.845945535533509,0.754623764884723,0.476915942925043,0.747849319218869,0.287708286828525,0.352868798604723,0.905430280717902,0.169586514275628,0.685694077269143,0.914445505388078,0.506752681883806,0.38828429982771,0.372415514854406,0.284112124783179,0.964164745082031,0.68296417270593,0.305306259093777,0.343215206571925,0.898928846050679,0.303470976933848,0.823441217040161,0.396850545427296,0.781839292148777,0.522751782638788,0.431178484924413,0.572757061910052,0.845464401879292,0.697750674797561,0.624722245082709,0.437616131030211,0.744591614465656,0.811195401943668,0.680097058881083,0.920556501049223,0.802236991408656,0.946965833758287,0.332313541115998,0.914617416929174,0.452373951922784,0.835201425690569,0.12659136906705,0.986418259537059,0.421741458712649,0.450728565256667,0.603273520040248,0.316877428828213,0.458292992104764,0.725526594746479,0.660344704720602,0.472416590157505,0.518324422564537,0.711046728677116,0.865138425569526,0.886371754116512,0.217253740874588,0.130556152029203,0.589110677905604,0.233032143796095,0.566402091446899,0.203043271516881,0.202849448353749,0.319346807264206,0.107381670381539,0.481817674522423,0.485695373979554,0.209168806439514,0.205355955248807,0.61294146560074,0.426434715624599,0.181383487408352,0.409317110599583,0.303927905076644,0.378636080978374,0.321109726683508,0.381864133316785,0.274011070608883,0.405653985004165,0.845264460656592,0.280964158128214,0.425036539926303,0.566782566507641,0.54982562271698,0.386559330367863,0.235517449109682,0.244091176717975,0.500518941359626,0.267131384778444,0.387068748713962,0.189612119194273,0.403490521143439,0.458370292718329,0,0.575951159643768,0.491294356608629,0.473564159550825,0.200329276180396,0.484366117111995,0.599997037563692,0.315085204528992,0.389841205441165
"K1_L_18",0.943827725755472,0.338701770624432,0.915638312123242,0.90777340570891,0.968560694218173,0.916504440929554,0.937889545282099,0.843309761806754,0.977163419950867,0.912926391382406,0.900194414987628,0.150700789680407,0.319884075957043,0.604897395616859,0.325917850000334,0.972191135076474,0.566075392998901,0.190453408537711,0.966184061075726,0.204275426001803,0.314726162207464,0.297002299925935,0.375724424882712,0.989771979058127,0.863186116328726,0.409113405223792,0.33537112634987,0.965789495304682,0.370712024671567,0.897589271716453,0.639857043257605,0.388704740054378,0.481894238358327,0.285010521104097,0.146144751894239,0.940746125385598,0.818146732116797,0.851311188811189,0.736007685029361,0.875111839609474,0.930079145565013,0.873788484075997,0.973891083543783,0.901165618185526,0.985013390562584,0.444290026696315,0.955412249868534,0.176045588065366,0.940779402814408,0.574718252219354,0.990046247388314,0.25234032393853,0.775424527493617,0.108990975980937,0.35177319658828,0.166119421868505,0.266410352944756,0.794372809023015,0.52244877319744,0.603867323129138,0.246422558100469,0.964072212473604,0.935928937233411,0.540925187643377,0.507046124249966,0.0882069226404388,0.408394596747909,0.786547431126476,0.450154780152075,0.441592146045587,0.416632821595863,0.618868876762452,0.125203383376222,0.125506954150723,0.547388208824879,0.446916281404776,0.0595957715707694,0.211359754872413,0.452815073065796,0.642632430298167,0.395706330895338,0.351520631052059,0.300234216483882,0.269959268780718,0.380378362146626,0.238010281027589,0.921590516021509,0.366958478360229,0.755396815682023,0.0184518594365216,0.0421096585616548,0.259952886516539,0.416540914889739,0.406971486910231,0.113949846869459,0.423153907410197,0.259078512989809,0.462998490972375,0.242457814351125,0.170104967152311,0.575951159643768,0,0.236662362282606,0.146367825921703,0.452848517455763,0.790944140589976,0.0436410716064137,0.37636775117829,0.252311893714367
"K1_L_15",0.837065666325641,0.444509341633842,0.817832060373579,0.760901375475563,0.846098690720319,0.773703196915039,0.882008678485173,0.715742057847321,0.938167173206773,0.783855236331319,0.787091284318424,0.114855735841909,0.489129677502154,0.520048231756643,0.236773746644731,0.920115108989152,0.409767214715937,0.387082444527522,0.836426470702957,0.0550832242947996,0.263734539475928,0.240973713102889,0.313374233128834,0.931552977720357,0.843426389463219,0.29117247623359,0.252028756997584,0.893897001750934,0.315631534539051,0.778535143264719,0.490323015712455,0.490485709690232,0.326459406802843,0.150583097151884,0.216328963051251,0.83565396028304,0.696488861058571,0.779186517331684,0.555860489916256,0.738240546626291,0.760501672240803,0.77033402528779,0.864642368151961,0.752399907349421,0.877975595119024,0.323958159461414,0.829946484038771,0.117490717217119,0.79604811172749,0.473003573119807,0.849681703059758,0.154708021072939,0.749619561621565,0.227504510865302,0.278869999103648,0.109425785482124,0.384216790985558,0.673245986440766,0.298915385720442,0.477396075447472,0.384501754672325,0.948037798777098,0.876529927954872,0.382345812664609,0.456123256298147,0.228583822378229,0.357651833325468,0.620882526107031,0.401095168326881,0.38402330103354,0.298750849699955,0.490633601684312,0.146004593624345,0.131797156178011,0.377466807301186,0.397502856210217,0.285830361809929,0.153284573123462,0.381795287793302,0.50448643802145,0.249912331969608,0.207620929329993,0.206704224560615,0.214468879783705,0.327971957470899,0.18057721770576,0.774330309154233,0.311464172556666,0.692578343998299,0.226948646574851,0.214505427026535,0.203234781631162,0.366144975288303,0.355602918921489,0.151638009939247,0.331921849459018,0.20230409890766,0.414537758155993,0.177999944917238,0.111230814161015,0.491294356608629,0.236662362282606,0,0.11721334899819,0.40432041007282,0.709057657711383,0.270735804445474,0.280796586059744,0.193526823018216
"S1_L_10",0.933911361359632,0.461571570260307,0.90269269917646,0.886318560291013,0.961577881063044,0.896676138487998,0.919870976724758,0.81485312520344,0.972246530816352,0.894613466334165,0.871367328519856,0.00666487095014124,0.445093665336493,0.522025325078981,0.193372110699513,0.964571648756262,0.467650262220961,0.327370371063416,0.958686052397326,0.0742996669187998,0.188190882976643,0.163557396559452,0.244377092269626,0.987643371009681,0.829338983389634,0.28707993172971,0.20437025212376,0.95685052007778,0.244086915415587,0.879028035266979,0.573536071988061,0.505899411089656,0.404494653537123,0.156354881073982,0.219839156629773,0.922832534035588,0.78593973362773,0.809724076546506,0.678208740377948,0.848266761583137,0.913150124057774,0.839963628097295,0.967307484503473,0.877648932657382,0.980458213223121,0.338761589454844,0.945951801606613,0.0314561607902279,0.92218965229618,0.472792167264784,0.987121263471836,0.116007902202813,0.714484045207054,0.244406386097262,0.219571814591561,0.0213978213384419,0.396952679721019,0.757757786459267,0.445429843024051,0.540505232114447,0.378550844858053,0.952088435997852,0.929606562815738,0.4385942619603,0.392527753254316,0.230947796320068,0.280408648553437,0.740429327260289,0.325793022141989,0.31654311141723,0.300295425770217,0.526414577875103,0.0353230554174115,0.0412523658465065,0.446156350024413,0.321969175410092,0.20484127779448,0.0678174909457935,0.33025659624626,0.576381446877877,0.274799438671631,0.22728195201149,0.166150189892588,0.131979031153056,0.24848716036967,0.0956809163677352,0.902574889953644,0.234173074472153,0.68831313367389,0.133958992640016,0.118759166368824,0.118801805371057,0.28933469442102,0.277666281857739,0.0417727967396842,0.299845911429541,0.117806048744117,0.340195430029901,0.101211683822692,0.0249565786851172,0.473564159550825,0.146367825921703,0.11721334899819,0,0.329887286833053,0.731617055510861,0.188916619398752,0.248722586668223,0.110524817894421
"U2_S_1",0.907228751644961,0.679011284255777,0.870963189462543,0.829741753617186,0.950013690378402,0.839114105821275,0.852981056057026,0.761744480986045,0.952988001170618,0.862257989269886,0.794082840236686,0.334077239202025,0.668133277518993,0.329407647846705,0.187366605106882,0.932119317795746,0.221622779421411,0.589696658556729,0.932272011596231,0.369561099919073,0.240576293918026,0.211877095678947,0.107698293996766,0.976210286277773,0.728877217624966,0.131632278173479,0.170996992264237,0.922090777016779,0.151927746386185,0.847249021187314,0.430934095017428,0.712233806133668,0.439612124914102,0.276878048780488,0.501184573186602,0.858360465357417,0.724992037172353,0.679609544468547,0.530936992100389,0.775142938644904,0.878441747504864,0.732475483837493,0.940300727278136,0.82592170277461,0.955344564734943,0.232046683329325,0.921188146622349,0.301920284008391,0.870548194967789,0.21672746528595,0.992286533451703,0.267649821153808,0.532842916131719,0.530049874511365,0.145073791051741,0.310795768126245,0.639904060741911,0.684939730334937,0.383564754463723,0.41556862287818,0.627951386243709,0.896192778003781,0.915506389471677,0.192536069931365,0.0895514086269711,0.512874015748031,0.063822244730012,0.640127034341287,0.0107820353456196,0.0291098149956454,0.157041014303118,0.284178822417764,0.351529263467498,0.362674470959027,0.206160077855809,0.0141572217964748,0.495856943927424,0.269484149165535,0.0331968836656543,0.435280664856145,0.174607468524217,0.216666310366206,0.217087593023132,0.216399047688968,0.0921694352981952,0.244498196214635,0.864746638482767,0.109809346244061,0.495523845694753,0.438958170355713,0.414914107643402,0.222381513693757,0.0481849030027531,0.0617552850736707,0.359074571657885,0.0878481863801068,0.222986602119031,0.026856978006127,0.245758434200361,0.308051055473736,0.200329276180396,0.452848517455763,0.40432041007282,0.329887286833053,0,0.555767397521449,0.483617891914774,0.142713297193504,0.230651565790439
"K1_L_5",0.81399688250219,0.857044372916974,0.785484223427806,0.641189565614476,0.836779643824897,0.64556153999601,0.568457657166235,0.639502168491148,0.855158321585275,0.706080761592535,0.437299440005034,0.718291920168306,0.878552358350638,0.510622492943099,0.580262134354865,0.742057199103188,0.42471138250167,0.846536230960423,0.800145499896072,0.688003409333049,0.682613493064313,0.661805249228055,0.586020518808908,0.887635060419137,0.567632626608647,0.52764757993074,0.581075700148952,0.727387650893587,0.639428918590523,0.725931713785102,0.617138819297231,0.872395299583248,0.728900585225809,0.627783457596689,0.807336788214725,0.5009835306823,0.652560034102212,0.283049718403682,0.472396937470435,0.584469015170995,0.68485095126666,0.392315270935961,0.774558885699664,0.593554823039556,0.714750211685013,0.674889879856537,0.790530482977039,0.725049665884053,0.517511452637801,0.359247100021887,0.842385332959907,0.622351912793089,0.313829787234043,0.804145411507375,0.588968953501206,0.72827949745299,0.837508604785638,0.644021245961936,0.696156672773758,0.700413223140496,0.832101028034707,0.714901256732495,0.906678566972812,0.450406016165632,0.521563885530028,0.8151968395001,0.579016069570126,0.499837964147436,0.564909702618044,0.57179180376907,0.546098435757557,0.46709802368062,0.739471852431915,0.729135818365201,0.455194998511462,0.565364308342133,0.817297667144533,0.711439209141096,0.578149562092971,0.613228995928726,0.559021452766278,0.588380578164468,0.679151078536361,0.676673100351799,0.612870136086986,0.699437183499671,0.650447305258564,0.616738712381453,0.16009576047759,0.792288050919587,0.778437547427531,0.68658606152519,0.582265550796581,0.585694813114284,0.753200337903697,0.503921399638025,0.687232267037552,0.556070417235985,0.673580187480777,0.729881621427717,0.484366117111995,0.790944140589976,0.709057657711383,0.731617055510861,0.555767397521449,0,0.81174756793865,0.536338429850273,0.689308709143849
